GEOID,TRACT,total_pop,poverty_pop,poverty_below,bachelors,foreign_born,median_age,pop_black,pop_white,pop_hispanic,pop_asian,total_hh,median_income,limited_english,english_only,median_home_value,housing_units,units_mortgage,occupied_units,vacant_units,renter_hh,owner_hh,family_hh,vacant_status,for_rent,for_sale,mortgage_under20k_over30pct,mortgage_20to35k_over30pct,mortgage_35to50k_over30pct,mortgage_50to75k_over30pct,mortgage_75kplus_over30pct,owner_costs_total,owner_under20k,owner_under20k_under20pct,owner_under20k_20to29pct,owner_under20k_over30pct,owner_20to35k,owner_20to35k_under20pct,owner_20to35k_20to29pct,owner_20to35k_over30pct,owner_35to50k,owner_35to50k_under20pct,owner_35to50k_20to29pct,owner_35to50k_over30pct,owner_50to75k,owner_50to75k_under20pct,owner_50to75k_20to29pct,owner_50to75k_over30pct,owner_75kplus,owner_75kplus_under20pct,owner_75kplus_20to29pct,owner_75kplus_over30pct,owner_zero_neg_income,owner_total,owner_15to24,owner_25to34,owner_35to44,owner_45to54,owner_55to59,owner_60to64,owner_65to74,owner_75to84,owner_85plus,area_sqmi,pop_density,geometry
42101017701,177.01,3175,3175,1328,136,502,36.9,679,479,2351,18,1189,36694,1189,368,56100,1413,272,1189,224,856,333,751,224,23,0,0,0,0,0,0,333,61,40,0,21,0,0,0,0,117,43,74,0,13,13,0,0,142,142,0,0,0,333,0,0,128,67,0,127,0,11,0,0.09289051925431581,34180.02208931011,"list(list(c(-75.119665, -75.119328, -75.118994, -75.117055, -75.115107, -75.112923, -75.110983, -75.111558, -75.113387, -75.115778, -75.118272, -75.12031, -75.119665, 39.995671, 39.997255, 39.998852, 39.998601, 39.998347, 39.99806, 39.997801, 39.997475, 39.996493, 39.995167, 39.993803, 39.992672, 39.995671)))"
42101019501,195.01,4615,4606,2014,144,575,37.1,166,913,4086,0,1877,23031,1877,191,96400,2042,276,1877,165,1197,680,1203,165,51,0,50,39,76,25,0,680,202,51,57,94,127,52,7,68,121,111,10,0,48,48,0,0,165,115,50,0,17,680,0,144,28,183,80,35,124,86,0,0.151755044877636,30410.850616012096,"list(list(c(-75.137847, -75.133561, -75.132578, -75.131501, -75.128604, -75.124732, -75.125058, -75.12538, -75.12926, -75.132172, -75.133236, -75.138524, -75.137847, 40.002799, 40.002265, 40.002134, 40.001999, 40.001619, 40.001124, 39.999628, 39.998043, 39.998539, 39.998913, 39.999057, 39.999743, 40.002799)))"
42101023700,237,4874,4689,301,928,177,40.8,2997,1714,246,57,2406,80891,2406,2166,348400,2560,603,2406,154,1328,1078,968,154,54,0,71,19,46,0,0,1078,90,0,0,90,50,17,0,33,23,0,23,0,155,88,14,53,760,504,205,51,0,1078,0,103,269,149,132,109,230,86,0,0.41175078051664077,11837.257464052382,"list(list(c(-75.194083, -75.19326, -75.193951, -75.191752, -75.188077, -75.187306, -75.184693, -75.184573, -75.183398, -75.182203, -75.185569, -75.187315, -75.189479, -75.193091, -75.192106, -75.192123, -75.194411, -75.194083, 40.051633, 40.053057, 40.054358, 40.054604, 40.056898, 40.055484, 40.050641, 40.050403, 40.048254, 40.045894, 40.042625, 40.040929, 40.042307, 40.04459, 40.047163, 40.047679, 40.050637, 40.051633)))"
42101025200,252,8034,7730,2272,743,442,34.8,7007,720,467,30,3518,27675,3518,3193,147600,3765,1055,3518,247,2107,1411,1650,247,172,0,111,272,80,30,25,1411,232,0,20,212,196,44,48,104,220,80,26,114,388,249,107,32,350,175,35,140,25,1411,15,143,156,213,110,228,356,129,61,0.36647531466779276,21922.349687543792,"list(list(c(-75.183398, -75.179616, -75.177983, -75.177193, -75.175804, -75.17326, -75.172888, -75.171755, -75.171536, -75.170725, -75.173355, -75.17573, -75.177757, -75.180884, -75.181701, -75.182203, -75.183398, 40.048254, 40.051956, 40.05356, 40.05308, 40.052241, 40.050667, 40.050431, 40.048359, 40.047888, 40.046151, 40.04362, 40.041333, 40.039401, 40.043246, 40.044831, 40.045894, 40.048254)))"
42101028901,289.01,4015,4015,1288,91,1171,31.3,425,1016,3145,333,1246,31434,1246,240,111700,1309,474,1246,63,348,898,1018,63,0,37,2,176,65,0,0,898,250,14,10,226,195,49,9,137,108,81,27,0,194,185,9,0,151,151,0,0,0,898,0,46,163,313,97,109,105,40,25,0.23389042825249545,17166.15780302742,"list(list(c(-75.120136, -75.117959, -75.116106, -75.116243, -75.114099, -75.112217, -75.113951, -75.108678, -75.109024, -75.11136, -75.111811, -75.112161, -75.11782, -75.119439, -75.117475, -75.11751, -75.12073, -75.120136, 40.022627, 40.022349, 40.022109, 40.020558, 40.020291, 40.020056, 40.018603, 40.017942, 40.016286, 40.015867, 40.013662, 40.012085, 40.012812, 40.013026, 40.015783, 40.019054, 40.019469, 40.022627)))"
42101012203,122.03,1074,1074,279,391,407,28.9,320,239,122,293,736,63750,736,499,NA,968,0,736,232,736,0,113,232,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08774575338718042,12239.908582936738,"list(list(c(-75.213533, -75.213745, -75.208221, -75.206157, -75.203156, -75.207504, -75.207784, -75.209771, -75.211854, -75.21403, -75.213533, 40.006646, 40.00716, 40.009947, 40.009105, 40.008256, 40.006469, 40.006302, 40.006983, 40.004986, 40.005079, 40.006646)))"
42101009500,95,3755,3755,1349,180,87,27.9,3721,34,0,0,1575,34652,1575,1532,79800,1797,318,1575,222,921,654,825,222,48,0,0,227,154,0,0,654,300,35,14,251,144,115,15,14,62,53,0,9,129,129,0,0,19,19,0,0,0,654,14,0,12,200,177,75,111,51,14,0.12272267638847696,30597.44222097633,"list(list(c(-75.24011, -75.239479, -75.239132, -75.237455, -75.235697, -75.235356, -75.235842, -75.236162, -75.236481, -75.236587, -75.236808, -75.238785, -75.240762, -75.24011, 39.965055, 39.968097, 39.969849, 39.970141, 39.970336, 39.968509, 39.966085, 39.964565, 39.963047, 39.962519, 39.961471, 39.961715, 39.96196, 39.965055)))"
42101004103,41.03,5000,4913,1938,437,2574,30.1,83,1258,2605,1436,1373,51450,1373,469,196200,1461,583,1373,88,578,795,1003,88,0,27,34,70,12,0,48,795,82,9,18,55,129,0,20,109,98,0,10,88,253,142,37,74,185,130,55,0,48,795,0,50,217,209,65,81,77,77,19,0.07353940793990643,67990.75679376977,"list(list(c(-75.163412, -75.160275, -75.155597, -75.155865, -75.156139, -75.159276, -75.160826, -75.161362, -75.163956, -75.163412, 39.921015, 39.920611, 39.920013, 39.918755, 39.917515, 39.917914, 39.918116, 39.918177, 39.918518, 39.921015)))"
42101014201,142.01,3295,3294,76,1458,511,32.3,188,2656,301,179,1609,126809,1609,1237,477100,1675,575,1609,66,940,669,714,66,35,0,49,8,20,0,0,669,19,0,0,19,10,10,0,0,0,0,0,0,26,20,0,6,614,388,148,78,0,669,6,169,182,113,92,50,57,0,0,0.11229161445558827,29343.241843790427,"list(list(c(-75.146543, -75.145018, -75.143095, -75.141518, -75.140665, -75.139578, -75.139567, -75.140706, -75.142528, -75.144002, -75.147146, -75.146543, 39.97038, 39.970191, 39.969954, 39.969758, 39.969652, 39.969515, 39.969391, 39.964138, 39.964985, 39.96567, 39.967126, 39.97038)))"
42101036303,363.03,6840,6791,315,637,379,37.1,507,5779,396,102,2311,108414,2311,2015,268500,2516,1384,2311,205,182,2129,1705,205,0,0,115,83,121,32,16,2129,122,0,0,122,119,36,29,54,135,60,31,44,386,250,68,68,1351,1076,275,0,16,2129,17,381,545,344,158,102,176,294,112,0.9960517631943183,6867.1129882489795,"list(list(c(-74.983393, -74.97896, -74.970286, -74.969758, -74.966621, -74.96408, -74.963129, -74.96345, -74.965194, -74.963491, -74.961156, -74.960807, -74.96163, -74.969152, -74.970828, -74.971016, -74.972898, -74.97577, -74.976783, -74.977757, -74.9781, -74.981997, -74.983393, 40.103684, 40.106169, 40.113065, 40.115927, 40.117932, 40.117766, 40.114978, 40.110013, 40.107777, 40.10674, 40.103446, 40.101572, 40.097804, 40.097214, 40.096674, 40.096392, 40.096859, 40.096412, 40.095969, 40.098433, 40.099212, 
40.102454, 40.103684)))"
42101005500,55,5897,5840,1417,1016,977,37,4741,532,311,172,2754,62616,2754,1920,174700,2839,1407,2754,85,1088,1666,1284,85,0,0,157,360,10,15,0,1666,170,15,0,155,336,25,15,296,116,45,0,71,261,26,196,39,717,400,317,0,66,1666,0,131,192,538,73,122,516,90,4,0.4570675486902143,12901.812909051649,"list(list(c(-75.255597, -75.251288, -75.253492, -75.2525, -75.250319, -75.249929, -75.251498, -75.2472, -75.24694, -75.247341, -75.246856, -75.246308, -75.244935, -75.24338, -75.242832, -75.241558, -75.240576, -75.244985, -75.247308, -75.249109, -75.252349, -75.253285, -75.255093, -75.255597, 39.899596, 39.904403, 39.905585, 39.906614, 39.907626, 39.909352, 39.910051, 39.913578, 39.916871, 39.918541, 39.918759, 39.917176, 39.91545, 39.913488, 39.911272, 39.907257, 39.904062, 39.903178, 39.902282, 
39.901113, 39.897618, 39.898094, 39.898756, 39.899596)))"
42101009000,90,7375,3199,1722,273,924,20,1175,4441,315,1350,1412,37674,1412,773,195000,1637,100,1412,225,1257,155,246,225,51,0,0,3,0,4,0,155,4,0,0,4,8,8,0,0,0,0,0,0,8,0,8,0,135,132,0,3,0,155,0,97,0,0,0,8,23,27,0,0.20241398789105505,36435.22899202714,"list(list(c(-75.194297, -75.186742, -75.186668, -75.186675, -75.186286, -75.18449, -75.186574, -75.187064, -75.191464, -75.194152, -75.193574, -75.193789, -75.194015, -75.194297, 39.962607, 39.963445, 39.963081, 39.960685, 39.957641, 39.956914, 39.956251, 39.955295, 39.955843, 39.95618, 39.958689, 39.959881, 39.961124, 39.962607)))"
42101014300,143,1979,1979,160,744,201,33.4,147,1658,91,128,957,118239,957,827,460000,1027,504,957,70,389,568,447,70,5,16,40,22,13,0,0,568,25,14,0,11,18,0,10,8,19,6,0,13,42,21,8,13,464,283,131,50,0,568,0,173,213,45,41,25,47,10,14,0.33440732880719093,5917.932501835302,"list(list(c(-75.134428, -75.130452, -75.123489, -75.121045, -75.120235, -75.119617, -75.122097, -75.121801, -75.121476, -75.121241, -75.1189526411892, -75.11922, -75.1238629772435, -75.1254163616611, -75.128697, -75.134223, -75.134417, -75.134428, 39.968791, 39.970189, 39.972651, 39.973372, 39.97332, 39.97295, 39.970632, 39.969656, 39.969251, 39.968659, 39.9655219718961, 39.965412, 39.9628191685523, 39.9619516941373, 39.966977, 39.964477, 39.966723, 39.968791)))"
42101032900,329,3656,3656,533,473,544,40.1,604,1762,1118,316,1894,46914,1894,1480,184800,2068,605,1894,174,837,1057,807,174,79,33,29,143,88,0,0,1057,157,39,0,118,146,48,77,21,184,61,62,61,255,19,85,151,315,217,98,0,0,1057,0,75,57,143,229,278,156,54,65,0.3577426538923565,10219.636826141726,"list(list(c(-75.033427, -75.03134, -75.028257, -75.02562, -75.021752, -75.020499, -75.022122, -75.021806, -75.021906, -75.021725, -75.028413, -75.029706, -75.02798, -75.030793, -75.030905, -75.032295, -75.033427, 40.039473, 40.040236, 40.041363, 40.042322, 40.043668, 40.043542, 40.038058, 40.037024, 40.03451, 40.033923, 40.029758, 40.030947, 40.031894, 40.03519, 40.035358, 40.037622, 40.039473)))"
42101036501,365.01,4831,4645,638,952,1496,47.9,739,3144,128,849,2224,77910,2224,1532,315000,2242,785,2224,18,979,1245,1256,18,0,0,73,74,112,0,24,1245,67,0,0,67,76,0,36,40,97,17,58,22,184,89,56,39,797,542,215,40,24,1245,0,103,54,213,174,192,311,166,32,0.7022541612589264,6879.275718835896,"list(list(c(-75.024891, -75.020571, -75.015066, -75.009117, -75.005946, -75.003255, -75.005095, -75.00527, -75.010453, -75.015384, -75.021931, -75.024891, 40.129216, 40.132274, 40.137992, 40.134355, 40.132524, 40.131012, 40.128198, 40.12605, 40.120681, 40.123599, 40.127467, 40.129216)))"
42101010800,108,4532,4527,2206,499,260,28.2,3382,388,178,182,1943,29142,1943,1735,257200,2227,259,1943,284,1330,613,933,284,0,0,8,80,77,8,0,613,146,45,24,77,88,21,43,24,118,36,6,76,126,126,0,0,135,102,33,0,0,613,0,33,171,113,22,44,98,63,69,0.22708053927453312,19957.67675415354,"list(list(c(-75.203722, -75.201219, -75.192308, -75.192139, -75.19531, -75.194727, -75.194297, -75.197197, -75.199436, -75.202235, -75.20236, -75.202342, -75.20264, -75.203258, -75.203722, 39.970929, 39.970214, 39.967724, 39.966888, 39.968045, 39.964903, 39.962607, 39.962287, 39.962042, 39.961643, 39.962859, 39.963137, 39.965169, 39.968447, 39.970929)))"
42101015700,157,2493,2469,524,733,190,33,68,1568,803,129,1240,82500,1240,660,298800,1392,533,1240,152,453,787,371,152,6,0,9,66,64,39,0,787,193,0,15,178,12,0,0,12,57,57,0,0,102,56,9,37,413,254,104,55,10,787,9,188,92,141,97,135,92,33,0,0.18772395334749656,13280.137966118782,"list(list(c(-75.138768, -75.138137, -75.137443, -75.132881, -75.13319, -75.131777, -75.130448, -75.131811, -75.13267, -75.133374, -75.138434, -75.139715, -75.138768, 39.979323, 39.982312, 39.982223, 39.981631, 39.980134, 39.979364, 39.978589, 39.976804, 39.975304, 39.97409, 39.97474, 39.974897, 39.979323)))"
42101018001,180.01,2251,2233,117,357,271,35.8,25,1968,333,0,1108,59531,1108,843,213700,1170,477,1108,62,356,752,487,62,28,34,53,15,0,12,35,752,0,0,0,0,141,0,78,63,11,0,11,0,131,89,25,17,434,424,10,0,35,752,0,146,159,124,108,46,55,114,0,0.149522881685432,15054.552016564796,"list(list(c(-75.116075, -75.115605, -75.115251, -75.11345, -75.111221, -75.109463, -75.108828, -75.109756, -75.110525, -75.108971, -75.113227, -75.114768, -75.117355, -75.116075, 39.982938, 39.983551, 39.983157, 39.984105, 39.985268, 39.98254, 39.981673, 39.981194, 39.980787, 39.979021, 39.976803, 39.978568, 39.981481, 39.982938)))"
42101026200,262,4013,4013,723,573,330,40.4,3800,76,173,23,1737,71943,1737,1537,207500,1893,890,1737,156,253,1484,1046,156,0,42,111,113,151,0,0,1484,249,57,26,166,120,10,20,90,34,26,8,0,262,148,50,64,819,505,261,53,0,1484,0,224,119,139,159,196,367,224,56,0.21581317106431247,18594.78724217496,"list(list(c(-75.173459, -75.172207, -75.170657, -75.16899, -75.166725, -75.165348, -75.164106, -75.162495, -75.163822, -75.166072, -75.168099, -75.165714, -75.168641, -75.170787, -75.175327, -75.173459, 40.067054, 40.068288, 40.069832, 40.071473, 40.070165, 40.069372, 40.068662, 40.067732, 40.066357, 40.067194, 40.065219, 40.06439, 40.061373, 40.0626, 40.065216, 40.067054)))"
42101028200,282,4893,4756,2259,254,399,53.2,4392,211,216,169,2270,20674,2270,1852,112200,2301,280,2270,31,1150,1120,1127,31,31,0,28,8,87,0,30,1120,454,0,0,454,153,45,65,43,66,0,66,0,177,177,0,0,240,240,0,0,30,1120,0,134,0,206,89,37,405,217,32,0.3266285684877077,14980.31853935686,"list(list(c(-75.146705, -75.146575, -75.145554, -75.144571, -75.139212, -75.135257, -75.134472, -75.134818, -75.135042, -75.135212, -75.13506, -75.135802, -75.136757, -75.139304, -75.141668, -75.142304, -75.144284, -75.14685, -75.146705, 40.030127, 40.030637, 40.035262, 40.039836, 40.039146, 40.03864, 40.038514, 40.036987, 40.033284, 40.030472, 40.02915, 40.029254, 40.030964, 40.031288, 40.0316, 40.031676, 40.030814, 40.029481, 40.030127)))"
42101034400,344,8014,7758,371,1131,1470,47.7,488,5947,679,1094,3023,106059,3023,2175,340100,3107,1796,3023,84,214,2809,2289,84,14,0,319,72,288,47,0,2809,53,0,0,53,143,31,15,97,196,33,78,85,393,184,80,129,2024,1435,481,108,0,2809,8,317,429,448,369,270,588,329,51,1.3290506970672455,6029.8677978831975,"list(list(c(-75.069456, -75.058342, -75.054321, -75.05401, -75.053057, -75.050974, -75.049676, -75.047115, -75.046737, -75.047299, -75.047567, -75.045685, -75.041488, -75.047286, -75.051031, -75.052737, -75.055208, -75.057065, -75.055807, -75.057068, -75.058343, -75.063708, -75.064096, -75.066135, -75.066356, -75.069456, 40.094411, 40.105892, 40.108692, 40.108143, 40.10618, 40.103122, 40.102037, 40.098377, 40.09524, 40.092762, 40.09192, 40.089021, 40.087338, 40.082932, 40.080086, 40.079427, 40.081189, 
40.086823, 40.088095, 40.089697, 40.090153, 40.090568, 40.090677, 40.092421, 40.092925, 40.094411)))"
42101035601,356.01,5287,5122,382,1063,2273,52.5,231,3530,672,882,2308,59257,2308,1204,288800,2421,818,2308,113,702,1606,1336,113,0,0,29,133,23,19,19,1606,79,0,0,79,149,23,20,106,283,175,89,19,179,52,20,107,897,830,67,0,19,1606,0,95,221,332,182,179,293,229,75,0.7882774541802999,6707.029323194018,"list(list(c(-75.047299, -75.046737, -75.047115, -75.042613, -75.039857, -75.032998, -75.030235, -75.028883, -75.027635, -75.023927, -75.027032, -75.030725, -75.041488, -75.045685, -75.047567, -75.047299, 40.092762, 40.09524, 40.098377, 40.100504, 40.101835, 40.10511, 40.103387, 40.102543, 40.101765, 40.100702, 40.09834, 40.09553, 40.087338, 40.089021, 40.09192, 40.092762)))"
42101014800,148,898,898,317,63,138,35,601,42,12,176,510,NA,510,466,290000,635,74,510,125,430,80,172,125,19,0,0,32,0,0,0,80,0,0,0,0,0,0,0,0,32,0,0,32,10,10,0,0,38,38,0,0,0,80,0,0,0,32,38,0,6,4,0,0.0735451043660031,12210.194107972586,"list(list(c(-75.172503, -75.172161, -75.170557, -75.165511, -75.165849, -75.16616, -75.170287, -75.171213, -75.172799, -75.172503, 39.980592, 39.9821, 39.981901, 39.981244, 39.979714, 39.978308, 39.978845, 39.978952, 39.97916, 39.980592)))"
42101008301,83.01,4111,3687,1131,447,127,42.9,3610,139,298,0,1681,38713,1681,1617,95400,2053,339,1681,372,1043,638,837,372,41,42,41,54,107,11,0,638,38,0,0,38,91,49,3,39,173,173,0,0,139,52,61,26,197,197,0,0,0,638,0,11,82,156,72,63,131,36,87,0.20334639729260842,20216.733882353536,"list(list(c(-75.250883, -75.248546, -75.247688, -75.246753, -75.242735, -75.243371, -75.243608, -75.243975, -75.244084, -75.24441, -75.244719, -75.250816, -75.249006, -75.249499, -75.250883, 39.959024, 39.960269, 39.962817, 39.962705, 39.962202, 39.959166, 39.95802, 39.95626, 39.955743, 39.954226, 39.952676, 39.953475, 39.956907, 39.957189, 39.959024)))"
42101024700,247,4291,4235,987,296,70,35.7,3944,258,82,10,1674,40714,1674,1658,123300,1937,504,1674,263,798,876,951,263,45,0,66,120,63,0,47,876,112,0,0,112,171,0,73,98,7,7,0,0,187,133,43,11,352,267,85,0,47,876,0,118,89,215,35,158,149,70,42,0.36560808245905035,11736.611431396925,"list(list(c(-75.172027, -75.170855, -75.169492, -75.167207, -75.16483, -75.163175, -75.161656, -75.158132, -75.158217, -75.158306, -75.158341, -75.158675, -75.162077, -75.162752, -75.164809, -75.170377, -75.171368, -75.17206, -75.172027, 40.039141, 40.040445, 40.044531, 40.043149, 40.045468, 40.047076, 40.048559, 40.046418, 40.045076, 40.042861, 40.042021, 40.041691, 40.038163, 40.037499, 40.036452, 40.036921, 40.037315, 40.038118, 40.039141)))"
42101033300,333,3730,3179,441,683,708,59.1,397,2447,349,505,1607,49178,1607,960,272300,1761,487,1607,154,670,937,754,154,93,30,120,49,68,34,0,937,97,0,0,97,95,10,53,32,144,107,25,12,187,69,74,44,414,312,102,0,0,937,0,39,69,132,155,118,280,102,42,0.4063401259901382,9179.502001952242,"list(list(c(-75.051496, -75.050817, -75.048291, -75.047003, -75.04586, -75.044507, -75.04206, -75.041738, -75.03908, -75.038658, -75.039449, -75.042279, -75.045149, -75.04796, -75.051057, -75.050943, -75.051496, 40.050459, 40.052907, 40.055538, 40.056818, 40.057963, 40.059365, 40.064722, 40.064658, 40.061669, 40.056708, 40.055286, 40.049992, 40.048854, 40.048016, 40.049022, 40.050215, 40.050459)))"
42101020600,206,2009,1743,231,288,229,32.9,565,1118,223,108,984,62143,984,753,594700,1102,146,984,118,727,257,354,118,30,0,44,6,7,4,0,257,11,0,0,11,0,0,0,0,4,0,0,4,47,39,0,8,195,124,64,7,0,257,0,0,68,46,9,7,90,23,14,0.5213177107198282,3853.6960450202255,"list(list(c(-75.191105, -75.190007, -75.182456, -75.181668, -75.178141, -75.176861, -75.174963, -75.173246, -75.172342, -75.174037, -75.175669, -75.178229, -75.182239, -75.188382, -75.190034, -75.192405, -75.191105, 40.021663, 40.022524, 40.025343, 40.025657, 40.022595, 40.021501, 40.019891, 40.018411, 40.017604, 40.016962, 40.016051, 40.014435, 40.011676, 40.016986, 40.018727, 40.020495, 40.021663)))"
42101019900,199,5166,5166,2488,162,541,31.8,2674,288,2785,0,1823,25810,1823,1008,76300,1999,98,1823,176,1343,480,1290,176,17,0,0,0,175,0,17,480,207,74,94,39,92,78,14,0,4,4,0,0,36,36,0,0,124,124,0,0,17,480,0,74,0,163,0,45,130,29,39,0.25566787710506966,20205.90172881583,"list(list(c(-75.148277, -75.147603, -75.143346, -75.142772, -75.140472, -75.139652, -75.136858, -75.137529, -75.137669, -75.139876, -75.147717, -75.148148, -75.148817, -75.148277, 40.005697, 40.008779, 40.008227, 40.008153, 40.007878, 40.007755, 40.007394, 40.004304, 40.003645, 40.002845, 39.999974, 40.000987, 40.002698, 40.005697)))"
42101017201,172.01,2863,2810,1064,56,267,50,2655,15,105,27,1504,25865,1504,1384,53700,1741,351,1504,237,509,995,549,237,0,0,4,217,106,39,0,995,435,12,33,390,160,127,4,29,12,0,0,12,223,215,8,0,165,165,0,0,0,995,0,0,98,87,62,107,487,140,14,0.1013855595727513,28238.735497096066,"list(list(c(-75.171997, -75.17042, -75.170087, -75.169754, -75.169093, -75.168943, -75.165896, -75.166562, -75.167215, -75.167568, -75.170767, -75.172355, -75.171997, 39.997826, 39.997618, 39.999116, 40.000622, 40.003671, 40.00366, 40.003269, 40.000199, 39.997197, 39.995621, 39.996036, 39.99624, 39.997826)))"
42101013200,132,2957,2741,1028,626,217,37.1,1508,914,423,203,1583,41898,1583,1285,415100,1660,179,1583,77,1244,339,281,77,0,0,0,66,48,0,0,339,25,0,0,25,66,0,0,66,0,0,0,0,64,64,0,0,184,129,55,0,0,339,0,43,29,107,66,25,49,20,0,0.16402884874933502,18027.316673537207,"list(list(c(-75.160957, -75.160804, -75.160678, -75.160395, -75.159702, -75.154549, -75.153018, -75.153739, -75.154013, -75.154312, -75.161188, -75.160957, 39.964469, 39.965159, 39.96577, 39.967064, 39.970202, 39.968931, 39.968549, 39.965261, 39.963976, 39.962614, 39.963422, 39.964469)))"
42101032100,321,3801,3801,889,279,426,32.5,826,1633,1297,25,1702,48088,1702,1044,177800,1806,493,1702,104,963,739,878,104,45,0,28,47,0,0,47,739,127,16,16,95,34,34,0,0,108,0,28,80,98,46,23,29,325,301,24,0,47,739,0,233,100,90,128,32,103,37,16,0.21226656925062298,17906.729323505304,"list(list(c(-75.065113, -75.06113, -75.057513, -75.055687, -75.053922, -75.052816, -75.056898, -75.059285, -75.061339, -75.061413, -75.062519, -75.063385, -75.065113, 40.017511, 40.019725, 40.021597, 40.019504, 40.017488, 40.016119, 40.014204, 40.013387, 40.012764, 40.013284, 40.014542, 40.01552, 40.017511)))"
42101018802,188.02,4262,4254,2265,0,327,21.3,1417,903,3344,0,1085,45570,1085,299,76000,1501,247,1085,416,718,367,825,416,0,0,83,46,7,0,0,367,140,0,29,111,19,19,0,0,83,0,83,0,4,4,0,0,63,63,0,0,58,367,0,0,125,143,0,63,0,36,0,0.09735526205128676,43777.80830947564,"list(list(c(-75.106442, -75.104197, -75.100973, -75.100085, -75.097949, -75.100367, -75.102674, -75.104043, -75.104335, -75.106442, 40.000322, 40.001525, 40.001086, 40.000977, 39.998496, 39.997206, 39.996008, 39.997555, 39.997884, 40.000322)))"
42101036901,369.01,25,0,0,8,0,38.6,25,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42023028814973046,59.49119019972296,"list(list(c(-75.207838, -75.20506, -75.205373, -75.207046, -75.205656, -75.205167, -75.200967, -75.199545, -75.199519, -75.195577, -75.195322, -75.192587, -75.191689, -75.187231, -75.188299, -75.191495, -75.193872, -75.195234, -75.196871, -75.20037, -75.203156, -75.204577, -75.205185, -75.207099, -75.207838, 39.941286, 39.943624, 39.945058, 39.946754, 39.948053, 39.948522, 39.949862, 39.949211, 39.95022, 39.949728, 39.950781, 39.950446, 39.95032, 39.947176, 39.946409, 39.943153, 39.9421, 39.942217, 
39.94273, 39.943991, 39.943591, 39.942549, 39.941116, 39.941281, 39.941286)))"
