GEOID,geometry
42101019700,"list(list(c(-75.141126, -75.140105, -75.138463, -75.13674, -75.135818, -75.134194, -75.135533, -75.135858, -75.137826, -75.139484, -75.140125, -75.141745, -75.141126, 40.015818, 40.02039, 40.020171, 40.019958, 40.020645, 40.019619, 40.013463, 40.011982, 40.012233, 40.012453, 40.012538, 40.012939, 40.015818)))"
42101020101,"list(list(c(-75.158106, -75.156376, -75.151603, -75.152549, -75.152926, -75.153609, -75.155232, -75.158314, -75.157365, -75.158926, -75.158106, 40.007736, 40.008284, 40.007665, 40.003181, 40.001592, 39.998515, 39.998728, 39.99918, 40.003799, 40.004009, 40.007736)))"
42101020200,"list(list(c(-75.167945, -75.167292, -75.166871, -75.161886, -75.156652, -75.156653, -75.158106, -75.158926, -75.160495, -75.160843, -75.165896, -75.165554, -75.16914, -75.167945, 40.009378, 40.009695, 40.009901, 40.012186, 40.014618, 40.014419, 40.007736, 40.004009, 40.004215, 40.002634, 40.003269, 40.004859, 40.008832, 40.009378)))"
42101020500,"list(list(c(-75.174037, -75.172342, -75.166005, -75.163758, -75.162782, -75.162462, -75.162024, -75.159551, -75.159315, -75.159214, -75.159035, -75.156094, -75.155692, -75.154576, -75.15409, -75.153849, -75.155185, -75.156652, -75.161886, -75.166871, -75.167292, -75.167945, -75.16914, -75.175669, -75.174037, 40.016962, 40.017604, 40.01862, 40.019234, 40.020368, 40.021954, 40.022286, 40.023925, 40.02341, 40.023192, 40.0228, 40.019695, 40.019078, 40.017272, 40.016325, 40.015891, 40.015295, 40.014618, 
40.012186, 40.009901, 40.009695, 40.009378, 40.008832, 40.016051, 40.016962)))"
42101021000,"list(list(c(-75.222251, -75.221027, -75.219699, -75.219176, -75.216632, -75.214188, -75.211308, -75.210588, -75.209437, -75.207732, -75.208035, -75.209213, -75.211564, -75.21275, -75.213266, -75.214841, -75.213, -75.214752, -75.218056, -75.219583, -75.222153, -75.223694, -75.222251, 40.025715, 40.026228, 40.02614, 40.026306, 40.027602, 40.028699, 40.02997, 40.02903, 40.026929, 40.023783, 40.023114, 40.021899, 40.020898, 40.021541, 40.021301, 40.020594, 40.018652, 40.017784, 40.020943, 40.021713, 
40.022614, 40.023712, 40.025715)))"
42101021600,"list(list(c(-75.251298, -75.245728, -75.244871, -75.243483, -75.235419, -75.23204, -75.22853, -75.227444, -75.226267, -75.234937, -75.23564, -75.233394, -75.234261, -75.23484, -75.239296, -75.242096, -75.245598, -75.249039, -75.251298, 40.043505, 40.049257, 40.045819, 40.045379, 40.048775, 40.045328, 40.04386, 40.043197, 40.042401, 40.0349, 40.034249, 40.031906, 40.030892, 40.030075, 40.03289, 40.035637, 40.037655, 40.041848, 40.043505)))"
42101026100,"list(list(c(-75.180482, -75.179448, -75.176841, -75.175509, -75.17394, -75.171716, -75.16899, -75.170657, -75.172207, -75.173459, -75.175327, -75.176526, -75.181751, -75.180482, 40.070191, 40.071261, 40.07598, 40.075214, 40.07431, 40.073039, 40.071473, 40.069832, 40.068288, 40.067054, 40.065216, 40.065896, 40.068902, 40.070191)))"
42101026500,"list(list(c(-75.160691, -75.158413, -75.15642, -75.155254, -75.153513, -75.152915, -75.15175, -75.151141, -75.149219, -75.152594, -75.155554, -75.157557, -75.157748, -75.158889, -75.160691, 40.056831, 40.059181, 40.061234, 40.062431, 40.064285, 40.063881, 40.06222, 40.061326, 40.058432, 40.056367, 40.054074, 40.055034, 40.055153, 40.055768, 40.056831)))"
42101026700,"list(list(c(-75.155554, -75.152594, -75.149219, -75.147057, -75.145445, -75.143167, -75.142292, -75.143189, -75.143841, -75.147004, -75.148578, -75.150142, -75.152881, -75.155214, -75.155554, 40.054074, 40.056367, 40.058432, 40.058326, 40.058254, 40.058143, 40.057941, 40.05381, 40.050771, 40.051175, 40.051383, 40.051578, 40.052844, 40.053922, 40.054074)))"
42101027401,"list(list(c(-75.130518, -75.129498, -75.128834, -75.128495, -75.126639, -75.126987, -75.127317, -75.126311, -75.126643, -75.127641, -75.128428, -75.13129, -75.130518, 40.036437, 40.041048, 40.044086, 40.045626, 40.045392, 40.043857, 40.04232, 40.042203, 40.040681, 40.036063, 40.032472, 40.032818, 40.036437)))"
42101027700,"list(list(c(-75.157729, -75.157557, -75.155554, -75.155214, -75.152881, -75.150142, -75.148578, -75.147004, -75.143841, -75.142164, -75.142858, -75.144959, -75.147672, -75.15082, -75.153235, -75.154793, -75.157958, -75.157729, 40.052626, 40.055034, 40.054074, 40.053922, 40.052844, 40.051578, 40.051383, 40.051175, 40.050771, 40.050556, 40.047488, 40.04868, 40.048117, 40.048518, 40.048842, 40.048902, 40.049025, 40.052626)))"
42101027902,"list(list(c(-75.158363, -75.158341, -75.158306, -75.153946, -75.153883, -75.152081, -75.149796, -75.150336, -75.151249, -75.151505, -75.149988, -75.149126, -75.149859, -75.151272, -75.152369, -75.154034, -75.154776, -75.158124, -75.15764, -75.159601, -75.158363, 40.036346, 40.042021, 40.042861, 40.042752, 40.043659, 40.043608, 40.043673, 40.042028, 40.041174, 40.040612, 40.038971, 40.037464, 40.035827, 40.032579, 40.031387, 40.031564, 40.031452, 40.030825, 40.033206, 40.035137, 40.036346)))"
42101028300,"list(list(c(-75.148245, -75.147555, -75.147218, -75.14685, -75.144284, -75.142304, -75.141668, -75.139304, -75.13998, -75.140303, -75.140638, -75.140979, -75.141328, -75.141589, -75.142027, -75.143223, -75.146379, -75.14711, -75.148567, -75.148245, 40.022959, 40.026138, 40.027644, 40.029481, 40.030814, 40.031676, 40.0316, 40.031288, 40.028245, 40.026745, 40.025262, 40.023667, 40.022091, 40.020811, 40.020635, 40.020796, 40.021204, 40.02128, 40.021476, 40.022959)))"
42101029100,"list(list(c(-75.11455, -75.112319, -75.111963, -75.110985, -75.109431, -75.111153, -75.109931, -75.10827, -75.106729, -75.104633, -75.103163, -75.101572, -75.098416, -75.101148, -75.104244, -75.104331, -75.106583, -75.111601, -75.11288, -75.11181, -75.111139, -75.110735, -75.113156, -75.113854, -75.11442, -75.11455, 40.039747, 40.043276, 40.04364, 40.046769, 40.045874, 40.042187, 40.043198, 40.042213, 40.04132, 40.040073, 40.039196, 40.038293, 40.036101, 40.033334, 40.030261, 40.029981, 40.029303, 
40.027698, 40.027457, 40.027998, 40.031038, 40.033115, 40.036507, 40.037292, 40.039263, 40.039747)))"
42101029200,"list(list(c(-75.11288, -75.111601, -75.106583, -75.104331, -75.102431, -75.101728, -75.098696, -75.096038, -75.09399, -75.086551, -75.085502, -75.085381, -75.08508, -75.086997, -75.090563, -75.091879, -75.092729, -75.094374, -75.095897, -75.096744, -75.097041, -75.098803, -75.10257, -75.106619, -75.107152, -75.107422, -75.104086, -75.103167, -75.104255, -75.106903, -75.11004, -75.110195, -75.111181, -75.111393, -75.112844, -75.11285, -75.11288, 40.027457, 40.027698, 40.029303, 40.029981, 40.029934, 
40.029726, 40.027853, 40.026567, 40.027037, 40.031133, 40.031702, 40.031491, 40.031266, 40.029443, 40.025791, 40.024435, 40.023597, 40.021159, 40.019604, 40.01873, 40.01595, 40.016345, 40.015964, 40.01642, 40.016728, 40.017849, 40.019346, 40.021001, 40.023338, 40.023366, 40.022264, 40.022291, 40.023255, 40.025282, 40.027025, 40.027335, 40.027457)))"
42101030100,"list(list(c(-75.095897, -75.094374, -75.092729, -75.091879, -75.090563, -75.085089, -75.084426, -75.081309, -75.083508, -75.086382, -75.090325, -75.091304, -75.09441, -75.095897, 40.019604, 40.021159, 40.023597, 40.024435, 40.025791, 40.022761, 40.022417, 40.02076, 40.018365, 40.015257, 40.017356, 40.017883, 40.019534, 40.019604)))"
42101980200,"list(list(c(-75.074485, -75.066135, -75.064096, -75.063708, -75.058343, -75.057068, -75.055807, -75.057065, -75.055208, -75.052737, -75.051031, -75.047286, -75.046249, -75.044809, -75.045593, -75.043154, -75.04312, -75.041869, -75.039748, -75.042114, -75.0406, -75.03528, -75.034225, -75.035532, -75.035062, -75.036467, -75.036019, -75.032754, -75.031695, -75.026753, -75.025342, -75.023759, -75.022732, -75.02425, -75.023374, -75.018196, -75.017076, -75.016957, -75.019409, -75.018502, -75.020499, -75.021752, 
-75.020489, -75.021343, -75.023007, -75.026037, -75.029671, -75.03163, -75.031606, -75.033824, -75.039255, -75.041323, -75.043694, -75.045269, -75.047775, -75.051619, -75.052455, -75.05195, -75.051496, -75.050943, -75.051057, -75.04796, -75.045149, -75.042279, -75.039449, -75.038658, -75.03908, -75.041738, -75.04206, -75.044675, -75.046589, -75.047963, -75.047762, -75.047381, -75.045101, -75.043955, -75.045793, -75.048258, -75.049347, -75.055857, -75.05821, -75.058503, -75.065724, -75.068862, -75.068958, 
-75.067333, -75.066202, -75.068463, -75.062288, -75.063196, -75.068235, -75.070339, -75.074485, 40.086848, 40.092421, 40.090677, 40.090568, 40.090153, 40.089697, 40.088095, 40.086823, 40.081189, 40.079427, 40.080086, 40.082932, 40.081459, 40.079715, 40.078487, 40.078466, 40.077166, 40.075429, 40.072411, 40.070038, 40.068042, 40.064995, 40.062701, 40.05881, 40.057327, 40.053965, 40.051602, 40.052569, 40.051607, 40.050779, 40.05065, 40.051269, 40.052387, 40.053991, 40.055334, 40.052506, 40.051198, 
40.048858, 40.046474, 40.044081, 40.043542, 40.043668, 40.04639, 40.048294, 40.049197, 40.048163, 40.048629, 40.047852, 40.045753, 40.04466, 40.045982, 40.047292, 40.047502, 40.046509, 40.046246, 40.047072, 40.046732, 40.047436, 40.050459, 40.050215, 40.049022, 40.048016, 40.048854, 40.049992, 40.055286, 40.056708, 40.061669, 40.064658, 40.064722, 40.06484, 40.065885, 40.066822, 40.069395, 40.070558, 40.069622, 40.072522, 40.075329, 40.077034, 40.077036, 40.073249, 40.074605, 40.074804, 40.070193, 
40.071845, 40.072358, 40.075504, 40.077928, 40.080164, 40.084478, 40.084871, 40.085035, 40.086674, 40.086848)))"
42101038600,"list(list(c(-75.221348, -75.222268, -75.215751, -75.215385, -75.211625, -75.211138, -75.208933, -75.209573, -75.206782, -75.20615, -75.204744, -75.20714, -75.202545, -75.201889, -75.204845, -75.201462, -75.196511, -75.199409, -75.198988, -75.200784, -75.201433, -75.207005, -75.207679, -75.209969, -75.210272, -75.213377, -75.216824, -75.217903, -75.213767, -75.213424, -75.212549, -75.214011, -75.21579, -75.21733, -75.217031, -75.218818, -75.22054, -75.219853, -75.220769, -75.218506, -75.21441, -75.215983, 
-75.218898, -75.222536, -75.221348, 40.072432, 40.073056, 40.072877, 40.073257, 40.070754, 40.068318, 40.067015, 40.066375, 40.064755, 40.065376, 40.064538, 40.062139, 40.059884, 40.056773, 40.054823, 40.052316, 40.049188, 40.046469, 40.045271, 40.043528, 40.042404, 40.047063, 40.047496, 40.047081, 40.047688, 40.049215, 40.052399, 40.055401, 40.056678, 40.056991, 40.058425, 40.0571, 40.056645, 40.05789, 40.059025, 40.059154, 40.061923, 40.062634, 40.064065, 40.066949, 40.06884, 40.069557, 40.067813, 
40.071328, 40.072432)))"
42101037500,"list(list(c(-75.263687, -75.253999, -75.251438, -75.25, -75.247948, -75.246904, -75.246187, -75.246416, -75.245478, -75.247832, -75.24819, -75.248991, -75.248346, -75.251063, -75.252544, -75.253104, -75.253929, -75.255918, -75.257113, -75.259062, -75.259471, -75.261282, -75.265566, -75.263687, 39.982658, 39.988304, 39.989504, 39.99018, 39.991138, 39.98985, 39.989516, 39.988266, 39.986619, 39.985522, 39.985469, 39.985109, 39.982968, 39.981601, 39.98077, 39.98018, 39.979067, 39.978122, 39.983789, 39.982814, 
39.97978, 39.978272, 39.981832, 39.982658)))"
42101034200,"list(list(c(-75.081189, -75.077805, -75.07127, -75.069456, -75.066356, -75.066135, -75.074485, -75.070339, -75.068235, -75.063196, -75.062288, -75.068463, -75.066202, -75.067333, -75.067912, -75.071007, -75.073705, -75.076258, -75.078845, -75.082456, -75.081189, 40.084116, 40.08577, 40.092532, 40.094411, 40.092925, 40.092421, 40.086848, 40.086674, 40.085035, 40.084871, 40.084478, 40.080164, 40.077928, 40.075504, 40.075976, 40.077682, 40.079182, 40.080605, 40.082048, 40.082884, 40.084116)))"
42101036000,"list(list(c(-75.023927, -75.018145, -75.005391, -75.003554, -75.000959, -74.997124, -75.001796, -75.008641, -75.014156, -75.015528, -75.018233, -75.019726, -75.022086, -75.023927, 40.100702, 40.105095, 40.114802, 40.110847, 40.111393, 40.108151, 40.10493, 40.100211, 40.096236, 40.09486, 40.097105, 40.098346, 40.100212, 40.100702)))"
42101034501,"list(list(c(-75.04312, -75.040252, -75.036758, -75.03536, -75.035087, -75.036627, -75.039163, -75.040265, -75.0406, -75.042114, -75.039748, -75.041869, -75.04312, 40.077166, 40.079994, 40.079083, 40.074939, 40.074617, 40.073019, 40.070369, 40.068747, 40.068042, 40.070038, 40.072411, 40.075429, 40.077166)))"
42101010600,"list(list(c(-75.211334, -75.211189, -75.208344, -75.202342, -75.20236, -75.206889, -75.209058, -75.21056, -75.211231, -75.211334, 39.968726, 39.968634, 39.966876, 39.963137, 39.962859, 39.962485, 39.962329, 39.962571, 39.967879, 39.968726)))"
42101013300,"list(list(c(-75.165813, -75.165349, -75.165256, -75.164744, -75.164555, -75.159702, -75.160395, -75.160678, -75.160804, -75.160957, -75.161188, -75.161384, -75.164656, -75.166227, -75.165813, 39.965075, 39.967149, 39.967563, 39.970436, 39.970816, 39.970202, 39.967064, 39.96577, 39.965159, 39.964469, 39.963422, 39.962474, 39.96291, 39.963112, 39.965075)))"
42101015600,"list(list(c(-75.14501, -75.144169, -75.139868, -75.138137, -75.138768, -75.139715, -75.141976, -75.145559, -75.14501, 39.978597, 39.983092, 39.982536, 39.982312, 39.979323, 39.974897, 39.97519, 39.975638, 39.978597)))"
42101028500,"list(list(c(-75.135096, -75.135334, -75.13506, -75.135212, -75.135042, -75.13129, -75.132174, -75.133167, -75.133207, -75.135724, -75.135096, 40.026079, 40.027632, 40.02915, 40.030472, 40.033284, 40.032818, 40.028772, 40.024299, 40.024144, 40.023602, 40.026079)))"
42101029300,"list(list(c(-75.096744, -75.095897, -75.09441, -75.091304, -75.090325, -75.086382, -75.085519, -75.085818, -75.087577, -75.088731, -75.091815, -75.092536, -75.092133, -75.092574, -75.094819, -75.094363, -75.093531, -75.0944, -75.095823, -75.097041, -75.096744, 40.01873, 40.019604, 40.019534, 40.017883, 40.017356, 40.015257, 40.014787, 40.014448, 40.012516, 40.010923, 40.006007, 40.005378, 40.007344, 40.007932, 40.009406, 40.011383, 40.013395, 40.014785, 40.01575, 40.01595, 40.01873)))"
42101038000,"list(list(c(-75.090154, -75.087448, -75.083087, -75.078448, -75.070581, -75.069508, -75.068938, -75.072487, -75.075687, -75.077476, -75.079781, -75.08637, -75.087933, -75.090154, 40.004148, 40.006079, 40.007437, 40.008586, 40.010533, 40.010798, 40.008779, 40.008123, 40.005553, 40.004139, 40.002337, 39.998895, 40.002829, 40.004148)))"
42101039002,"list(list(c(-75.104244, -75.101148, -75.098416, -75.096847, -75.096098, -75.095566, -75.09203, -75.091334, -75.089404, -75.09227, -75.090599, -75.089204, -75.088078, -75.086551, -75.09399, -75.096038, -75.098696, -75.101728, -75.102431, -75.104331, -75.104244, 40.030261, 40.033334, 40.036101, 40.03697, 40.036574, 40.037178, 40.040214, 40.038409, 40.037263, 40.034323, 40.033398, 40.032628, 40.032, 40.031133, 40.027037, 40.026567, 40.027853, 40.029726, 40.029934, 40.029981, 40.030261)))"
42101039001,"list(list(c(-75.100728, -75.096603, -75.094175, -75.091859, -75.091098, -75.088312, -75.088978, -75.088184, -75.088709, -75.088091, -75.087852, -75.087159, -75.085313, -75.084273, -75.084134, -75.084197, -75.08508, -75.085381, -75.085502, -75.086551, -75.088078, -75.089204, -75.090599, -75.09227, -75.089404, -75.091334, -75.09203, -75.095566, -75.096098, -75.096847, -75.098416, -75.101572, -75.100728, 40.03902, 40.042487, 40.045026, 40.047485, 40.04706, 40.045514, 40.044082, 40.040767, 40.03795, 
40.03654, 40.036111, 40.03479, 40.033521, 40.032172, 40.031964, 40.031438, 40.031266, 40.031491, 40.031702, 40.031133, 40.032, 40.032628, 40.033398, 40.034323, 40.037263, 40.038409, 40.040214, 40.037178, 40.036574, 40.03697, 40.036101, 40.038293, 40.03902)))"
42101001204,"list(list(c(-75.171488, -75.17118, -75.169614, -75.16803, -75.166458, -75.164845, -75.165341, -75.165575, -75.168762, -75.171906, -75.171488, 39.946353, 39.947784, 39.94758, 39.947386, 39.947196, 39.946999, 39.944664, 39.943664, 39.94405, 39.944443, 39.946353)))"
42101980001,"list(list(c(-75.204084, -75.201107, -75.193986, -75.191754, -75.188447, -75.186861, -75.187604, -75.187555, -75.186976, -75.186148, -75.186713, -75.187382, -75.188033, -75.188661, -75.189882, -75.189716, -75.189674, -75.188252, -75.187121, -75.186368, -75.185442, -75.184005, -75.179683, -75.177513, -75.176778, -75.176219, -75.175984, -75.178068, -75.179494, -75.181987, -75.183323, -75.184976, -75.191012, -75.193724, -75.193985, -75.198654, -75.201831, -75.204417, -75.204084, 39.985856, 39.987635, 
39.995365, 39.999748, 40.000272, 40.000409, 39.998195, 39.995829, 39.994344, 39.992662, 39.990215, 39.98713, 39.984126, 39.981207, 39.977933, 39.977273, 39.977173, 39.976764, 39.975035, 39.973537, 39.971999, 39.970781, 39.967416, 39.965382, 39.964822, 39.964409, 39.964208, 39.964671, 39.964518, 39.964525, 39.964374, 39.966129, 39.970034, 39.975285, 39.976132, 39.978457, 39.980357, 39.983169, 39.985856)))"
42101020701,"list(list(c(-75.194364, -75.192879, -75.191874, -75.189997, -75.188382, -75.182239, -75.183611, -75.185674, -75.186537, -75.190514, -75.19281, -75.197451, -75.194364, 40.012039, 40.01162, 40.014201, 40.01551, 40.016986, 40.011676, 40.010905, 40.01012, 40.009831, 40.008407, 40.006733, 40.008315, 40.012039)))"
42101980002,"list(list(c(-75.227057, -75.225573, -75.225109, -75.220317, -75.217994, -75.216331, -75.20728, -75.206695, -75.205488, -75.20412, -75.200868, -75.202057, -75.201293, -75.20338, -75.207504, -75.203156, -75.206157, -75.208221, -75.207376, -75.205771, -75.203107, -75.197451, -75.19281, -75.19132, -75.191754, -75.193986, -75.201107, -75.204084, -75.204417, -75.201831, -75.198654, -75.193985, -75.193724, -75.191012, -75.184976, -75.183323, -75.18521, -75.186742, -75.186904, -75.187403, -75.189583, -75.192308, 
-75.201219, -75.198995, -75.198809, -75.199505, -75.20372, -75.209321, -75.213469, -75.223157, -75.224066, -75.226202, -75.227057, 39.982691, 39.987151, 39.987582, 39.990286, 39.994223, 39.995826, 39.999054, 39.999167, 40.000902, 40.000328, 40.004432, 40.004729, 40.00597, 40.005165, 40.006469, 40.008256, 40.009105, 40.009947, 40.01048, 40.011629, 40.010138, 40.008315, 40.006733, 40.003715, 39.999748, 39.995365, 39.987635, 39.985856, 39.983169, 39.980357, 39.978457, 39.976132, 39.975285, 39.970034, 
39.966129, 39.964374, 39.963757, 39.963445, 39.963993, 39.965104, 39.966756, 39.967724, 39.970214, 39.971543, 39.974722, 39.974646, 39.974182, 39.97625, 39.977791, 39.981381, 39.981508, 39.981608, 39.982691)))"
42101000404,"list(list(c(-75.173176, -75.172783, -75.171134, -75.16957, -75.167989, -75.168444, -75.168767, -75.171916, -75.173489, -75.173176, 39.953571, 39.955604, 39.955394, 39.955205, 39.955008, 39.952975, 39.951468, 39.951856, 39.952052, 39.953571)))"
42101000701,"list(list(c(-75.173489, -75.171916, -75.168767, -75.164011, -75.164338, -75.16594, -75.167517, -75.169102, -75.170667, -75.172244, -75.172752, -75.173813, -75.173489, 39.952052, 39.951856, 39.951468, 39.950876, 39.949346, 39.949553, 39.949744, 39.949943, 39.950131, 39.950338, 39.950398, 39.950531, 39.952052)))"
42101001203,"list(list(c(-75.174627, -75.174323, -75.17118, -75.171488, -75.171906, -75.175054, -75.174627, 39.946753, 39.948177, 39.947784, 39.946353, 39.944443, 39.944832, 39.946753)))"
42101001301,"list(list(c(-75.186626, -75.184474, -75.181002, -75.177761, -75.178251, -75.179839, -75.181494, -75.184956, -75.187445, -75.186626, 39.940985, 39.942274, 39.941863, 39.941461, 39.939268, 39.939478, 39.939687, 39.940084, 39.940364, 39.940985)))"
42101036600,"list(list(c(-75.14617, -75.145392, -75.144888, -75.143877, -75.144529, -75.14406, -75.143335, -75.142466, -75.141469, -75.141612, -75.141586, -75.141412, -75.139954, -75.138081, -75.136242, -75.134545, -75.136638, -75.131742, -75.1302237071395, -75.1322355353189, -75.133855, -75.1341915079129, -75.1342176569644, -75.13572, -75.1358364568807, -75.1360120100917, -75.1360401152835, -75.13612, -75.1358875945946, -75.135022972973, -75.13502, -75.1342955790822, -75.140261, -75.141509, -75.146985, -75.14617, 
39.931321, 39.933378, 39.935465, 39.938784, 39.938873, 39.940972, 39.944306, 39.948174, 39.951698, 39.954246, 39.955754, 39.957117, 39.956928, 39.962936, 39.962415, 39.960597, 39.960881, 39.959838, 39.9585871904707, 39.9561659943083, 39.954217, 39.9529350221334, 39.9528354033606, 39.947112, 39.9432689229358, 39.9374756669725, 39.9365481956427, 39.933912, 39.9325175675676, 39.9273298378378, 39.927312, 39.9257835693192, 39.926353, 39.927445, 39.927665, 39.931321)))"
42101037800,"list(list(c(-75.122592, -75.120992, -75.119959, -75.119763, -75.118611, -75.117697, -75.117355, -75.114768, -75.113227, -75.108971, -75.105976, -75.101439, -75.099, -75.094393, -75.089616, -75.08604, -75.086603, -75.081387, -75.080785, -75.078288, -75.070716, -75.0676640966386, -75.0686043012039, -75.068802, -75.075605, -75.085831, -75.093718, -75.102287, -75.1127054300837, -75.1189526411892, -75.121241, -75.121476, -75.121801, -75.122097, -75.119617, -75.120235, -75.121045, -75.123489, -75.122592, 
39.97388, 39.97547, 39.975915, 39.976369, 39.978879, 39.980904, 39.981481, 39.978568, 39.976803, 39.979021, 39.980595, 39.982974, 39.98424, 39.98663, 39.989064, 39.990897, 39.990017, 39.992731, 39.993572, 39.990945, 39.985097, 39.9831713248389, 39.9824018079405, 39.98224, 39.978041, 39.975102, 39.974412, 39.972377, 39.9680916184649, 39.9655219718961, 39.968659, 39.969251, 39.969656, 39.970632, 39.97295, 39.97332, 39.973372, 39.972651, 39.97388)))"
42101980400,"list(list(c(-75.253515, -75.247108, -75.245272, -75.243728, -75.242047, -75.239244, -75.237057, -75.234591, -75.233426, -75.229542, -75.228554, -75.223317, -75.221455, -75.213969, -75.212248, -75.211863, -75.215787, -75.215722, -75.21977, -75.223763, -75.229985, -75.234122, -75.23637, -75.24047, -75.241746, -75.246824, -75.248431, -75.253515, 39.876015, 39.878228, 39.879501, 39.881623, 39.88596, 39.889103, 39.890008, 39.889852, 39.889178, 39.881863, 39.881073, 39.883766, 39.882356, 39.883692, 39.883027, 
39.880809, 39.875052, 39.876087, 39.875479, 39.875858, 39.876847, 39.877181, 39.876187, 39.872381, 39.872585, 39.875142, 39.876485, 39.876015)))"
42101023500,"list(list(c(-75.209969, -75.207679, -75.207005, -75.201433, -75.193127, -75.189063, -75.190861, -75.196938, -75.198586, -75.19961, -75.202846, -75.203164, -75.205546, -75.205944, -75.205276, -75.207016, -75.208173, -75.20994, -75.209969, 40.047081, 40.047496, 40.047063, 40.042404, 40.035381, 40.031905, 40.031144, 40.033266, 40.037217, 40.036824, 40.039503, 40.037635, 40.039057, 40.040667, 40.042677, 40.0416, 40.04199, 40.044636, 40.047081)))"
42101980100,"list(list(c(-75.232952, -75.2305, -75.227902, -75.227717, -75.224138, -75.21843, -75.215755, -75.216984, -75.215385, -75.215751, -75.222268, -75.221348, -75.222536, -75.218898, -75.215983, -75.21441, -75.218506, -75.220769, -75.219853, -75.22054, -75.218818, -75.217031, -75.21733, -75.21579, -75.214011, -75.212549, -75.213424, -75.213767, -75.217903, -75.216824, -75.213377, -75.210272, -75.209969, -75.20994, -75.208173, -75.207016, -75.205276, -75.205944, -75.205546, -75.203164, -75.202846, -75.19961, 
-75.198586, -75.196938, -75.190861, -75.189063, -75.187776, -75.186194, -75.185463, -75.187462, -75.193231, -75.193308, -75.197636, -75.202422, -75.206139, -75.206207, -75.207599, -75.208008, -75.207221, -75.205622, -75.203749, -75.202999, -75.204057, -75.202985, -75.201854, -75.20323, -75.205616, -75.203407, -75.205569, -75.207715, -75.208278, -75.208938, -75.210398, -75.213026, -75.214111, -75.216923, -75.217846, -75.217827, -75.218293, -75.218706, -75.227161, -75.230978, -75.232003, -75.227325, 
-75.229675, -75.228493, -75.227143, -75.224933, -75.223454, -75.225959, -75.2248, -75.225109, -75.223538, -75.226651, -75.228088, -75.227005, -75.225202, -75.230411, -75.225988, -75.227444, -75.231412, -75.232952, 40.083618, 40.086022, 40.084389, 40.084321, 40.08003, 40.075856, 40.076447, 40.074811, 40.073257, 40.072877, 40.073056, 40.072432, 40.071328, 40.067813, 40.069557, 40.06884, 40.066949, 40.064065, 40.062634, 40.061923, 40.059154, 40.059025, 40.05789, 40.056645, 40.0571, 40.058425, 40.056991, 
40.056678, 40.055401, 40.052399, 40.049215, 40.047688, 40.047081, 40.044636, 40.04199, 40.0416, 40.042677, 40.040667, 40.039057, 40.037635, 40.039503, 40.036824, 40.037217, 40.033266, 40.031144, 40.031905, 40.030771, 40.029468, 40.028875, 40.0285, 40.024996, 40.024091, 40.021461, 40.015804, 40.014753, 40.01472, 40.012719, 40.012997, 40.016673, 40.017107, 40.016658, 40.017528, 40.020213, 40.024602, 40.025293, 40.025839, 40.028661, 40.029561, 40.032514, 40.031573, 40.033762, 40.035221, 40.03751, 40.039412, 
40.040124, 40.042249, 40.044343, 40.0471, 40.048118, 40.04851, 40.052534, 40.053587, 40.054395, 40.056645, 40.059776, 40.060331, 40.059055, 40.058349, 40.059173, 40.062153, 40.062554, 40.06608, 40.067435, 40.070458, 40.070649, 40.072605, 40.074072, 40.077042, 40.079068, 40.081209, 40.082658, 40.083618)))"
42101038100,"list(list(c(-75.069508, -75.061339, -75.059285, -75.056898, -75.052816, -75.04879, -75.045381, -75.040499, -75.039452, -75.032752, -75.028413, -75.021725, -75.018617, -75.017973, -75.022508, -75.015583, -75.0138050340485, -75.019645, -75.0210952171914, -75.0304409666116, -75.034216, -75.0351988561149, -75.042889, -75.0429664489514, -75.04709, -75.0522789823647, -75.053405, -75.0537238859643, -75.058457, -75.062126, -75.063056, -75.064579, -75.067696, -75.068625, -75.068938, -75.069508, 40.010798, 
40.012764, 40.013387, 40.014204, 40.016119, 40.018141, 40.019868, 40.022297, 40.022917, 40.02705, 40.029758, 40.033923, 40.033655, 40.033361, 40.030832, 40.023134, 40.0202136884648, 40.018436, 40.0181158195934, 40.0160524556592, 40.015219, 40.0148578374913, 40.012032, 40.0119934506647, 40.009941, 40.0055260511092, 40.004568, 40.0040802760357, 40.004988, 40.006643, 40.006098, 40.006194, 40.005333, 40.007644, 40.008779, 40.010798)))"
42101989200,"list(list(c(-75.196687, -75.193652, -75.193809, -75.19194, -75.189993, -75.187183, -75.176562, -75.174959, -75.170726, -75.15468, -75.144277, -75.141533, -75.1354137988207, -75.137296, -75.1396734328499, -75.141522, -75.143746, -75.1444123058495, -75.1456333903904, -75.148893, -75.165353141341, -75.1745516493059, -75.183023, -75.1849415311745, -75.1888215120831, -75.189323, -75.195018, -75.1952172947686, -75.195514, -75.196239, -75.195421, -75.196687, 39.900857, 39.902387, 39.90002, 39.896089, 39.89681, 
39.896682, 39.898666, 39.898488, 39.897583, 39.897064, 39.895682, 39.895062, 39.8929995683094, 39.889966, 39.8882360884966, 39.886891, 39.884998, 39.8848334624568, 39.884531927883, 39.883727, 39.8829003758495, 39.8824384290973, 39.882013, 39.8816171126148, 39.8808164816336, 39.880713, 39.877521, 39.8773439451932, 39.89184, 39.893365, 39.89903, 39.900857)))"
